region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Japan,Historical,EV sales,Cars,BEV,2018,27000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,BEV,2019,21000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,PHEV,2019,18000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,PHEV,2020,15000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,BEV,2020,15000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,BEV,2021,22000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,PHEV,2021,23000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,PHEV,2022,41000.0,0,0,0,1,0,0
Japan,Historical,EV sales,Cars,BEV,2022,61000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2010,61.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2011,270.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2012,510.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2013,600.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2014,1300.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2015,250.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2015,3100.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2016,4700.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2016,330.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2017,670.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2017,14000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2018,55000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2018,4400.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2019,2700.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2019,33000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2020,31000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2020,8700.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2021,19000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2021,72000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,BEV,2022,120000.0,0,0,0,1,0,0
Korea,Historical,EV sales,Cars,PHEV,2022,11000.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2011,3.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2012,88.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2013,12.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2014,48.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2015,92.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2015,7.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2016,520.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2016,250.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2017,230.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2017,970.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2018,1600.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2018,200.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2019,290.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2019,1400.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2020,2000.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2020,1800.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2021,3000.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2021,3500.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,PHEV,2022,4000.0,0,0,0,1,0,0
Mexico,Historical,EV sales,Cars,BEV,2022,4400.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2010,120.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2011,17.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2011,860.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2012,790.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2012,4300.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2013,20000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2013,2600.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2014,2700.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2014,12000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2015,41000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2015,3800.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2016,4100.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2016,19000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2017,1100.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2017,9200.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2018,24000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2018,3500.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2019,4900.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2019,62000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2020,73000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2020,15000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2021,31000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2021,64000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,BEV,2022,73000.0,0,0,0,1,0,0
Netherlands,Historical,EV sales,Cars,PHEV,2022,34000.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2010,10.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2011,13.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2011,2.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2012,5.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2012,22.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2013,30.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2013,6.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2014,210.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2014,110.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2015,300.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2015,200.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2016,340.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2016,1200.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2017,2900.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2017,540.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2018,1200.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2018,4400.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2019,5300.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2019,1600.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2020,1500.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2020,3900.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2021,6800.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2021,3500.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,PHEV,2022,9200.0,0,0,0,1,0,0
New Zealand,Historical,EV sales,Cars,BEV,2022,19000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2010,360.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2011,2000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2012,3900.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2012,320.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2013,340.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2013,7900.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2014,20000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2014,1700.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2015,7900.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2015,26000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2016,24000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2016,21000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2017,29000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2017,33000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2018,46000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2018,27000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2019,19000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2019,60000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2020,77000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2020,29000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2021,38000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2021,110000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,BEV,2022,150000.0,0,0,0,1,0,0
Norway,Historical,EV sales,Cars,PHEV,2022,16000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2010,21.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2011,180.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2012,4.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2012,750.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2013,220.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2014,2.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2014,1200.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2015,1300.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2015,140.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2016,540.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2016,1500.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2017,3200.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2017,1800.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2018,2300.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2018,6300.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2019,11000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2019,5000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2020,13000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2020,21000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2021,35000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2021,25000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,PHEV,2022,25000.0,0,0,0,1,0,0
Other Europe,Historical,EV sales,Cars,BEV,2022,53000.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2010,15.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2010,1.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2011,43.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2012,44.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2012,4.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2013,6.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2013,31.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2014,140.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2014,61.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2015,150.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2015,70.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2016,110.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2016,400.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2017,640.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2017,440.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2018,620.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2018,760.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2019,1200.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2019,1500.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2020,3700.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2020,4500.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2021,9100.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2021,7200.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,BEV,2022,14000.0,0,0,0,1,0,0
Poland,Historical,EV sales,Cars,PHEV,2022,11000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2010,720.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2011,190.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2012,52.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2013,37.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2013,170.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2014,190.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2014,9.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2015,480.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2015,640.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2016,810.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2016,1000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2017,2500.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2017,1900.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2018,4100.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2018,3900.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2019,5800.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2019,6900.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2020,7800.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2020,12000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2021,16000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2021,13000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,BEV,2022,18000.0,0,0,0,1,0,0
Portugal,Historical,EV sales,Cars,PHEV,2022,16000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2011,42.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2012,68.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2012,280.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2013,140.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2013,21.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2014,400.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2014,120.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2015,3300.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2015,900.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2016,700.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2016,890.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2017,1700.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2017,550.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2018,2200.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2018,1600.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2019,4000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2019,2400.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2020,100000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2020,56000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2020,2800.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2020,5700.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2020,100000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2020,56000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2021,110000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2021,200000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2021,14000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2021,5400.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2021,110000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2021,200000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2022,380000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2022,130000.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,PHEV,2022,5300.0,0,0,0,1,0,0
Rest of the world,Historical,EV sales,Cars,BEV,2022,25000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2022,380000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2022,130000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2025,1200000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2025,300000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2025,1300000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2025,530000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2030,5100000.0,0,0,0,1,0,0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2030,2400000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2030,3200000.0,0,0,0,1,0,0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2030,760000.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2013,34.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2014,14.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2014,1.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2015,120.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2015,120.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2016,100.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2016,280.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2017,130.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2017,68.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2018,66.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2018,82.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2019,72.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2019,160.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2020,92.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2020,150.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2021,51.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2021,220.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,BEV,2022,500.0,0,0,0,1,0,0
South Africa,Historical,EV sales,Cars,PHEV,2022,120.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2010,76.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2011,8.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2011,390.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2012,430.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2012,110.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2013,72.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2013,810.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2014,1400.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2014,330.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2015,780.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2015,1300.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2016,2000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2016,1500.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2017,3500.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2017,3900.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2018,6000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2018,5600.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2019,7400.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2019,10000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2020,18000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2020,24000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2021,43000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2021,24000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,BEV,2022,33000.0,0,0,0,1,0,0
Spain,Historical,EV sales,Cars,PHEV,2022,49000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2010,4.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2011,180.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2012,270.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2012,660.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2013,1100.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2013,430.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2014,1200.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2014,3400.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2015,5700.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2015,3000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2016,10000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2016,2900.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2017,4400.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2017,16000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2018,22000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2018,7100.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2019,16000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2019,25000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2020,66000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2020,28000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2021,57000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2021,78000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,PHEV,2022,67000.0,0,0,0,1,0,0
Sweden,Historical,EV sales,Cars,BEV,2022,96000.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2011,400.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2011,41.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2012,400.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2012,340.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2013,1200.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2013,170.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2014,200.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2014,2700.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2015,3300.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2015,2400.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2016,2800.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2016,3300.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2017,4800.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2017,3600.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2018,4400.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2018,5100.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2019,13000.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2019,4300.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,PHEV,2020,14000.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2020,20000.0,0,0,0,1,0,0
Switzerland,Historical,EV sales,Cars,BEV,2021,32000.0,0,0,0,1,0,0
